title,owner,like,view,mid,bvid,url,author_href,author,following,follower,like_author,video_view,article_view
衣柜里永远缺一件这样的白色仙裙！,金色的月饼,3798,44744,505511362,BV1wR4y1A7DJ,https://www.bilibili.com/video/BV1wR4y1A7DJ,https://space.bilibili.com/505511362,金色的月饼,45,9390,870347,11297945,0
四斤羊排先煮后烤，肥肉连着脆骨外焦里嫩，肉不肥我不吃。,稳妥的男森,1310,11212,591158102,BV1Vv4y1A79s,https://www.bilibili.com/video/BV1Vv4y1A79s,https://space.bilibili.com/591158102,稳妥的男森,27,35187,392019,6159534,0
特价4999秒杀在保86天，iPad Pro 2021-11-128G插卡版，9新-98%电-完美屏，这不鲨疯了嘛！！,MUGEN车影,18,2329,351368669,BV1vr4y1b7pw,https://www.bilibili.com/video/BV1vr4y1b7pw,https://space.bilibili.com/351368669,MUGEN车影,101,4458,5990,490537,0
用大白话讲讲【产品运营】是啥？,摸鱼一条,52,607,1354579865,BV1YA4y1D7u1,https://www.bilibili.com/video/BV1YA4y1D7u1,https://space.bilibili.com/1354579865,摸鱼一条,6,9228,46562,1262338,379
【画师推荐】痛心！真的让人破防，物久保他治愈了无数人，却没能治愈自己……,巴视光年,27696,1012227,629030112,BV1wu411r7bx,https://www.bilibili.com/video/BV1wu411r7bx,https://space.bilibili.com/629030112,巴视光年,114,2889,168942,1226832,0
上海up被封两个多月，第一次吃到肯德基，当场落泪,大胖和软软,18060,394158,7956629,BV1C5411d7Cw,https://www.bilibili.com/video/BV1C5411d7Cw,https://space.bilibili.com/7956629,大胖和软软,170,1152905,7828585,236804051,0
什么是叠加上色？【东馆日常】#359,东馆日常,6494,56394,18540116,BV1UT4y1B7JW,https://www.bilibili.com/video/BV1UT4y1B7JW,https://space.bilibili.com/18540116,东馆日常,57,246675,513108,10113997,15085
回归课本就靠它了！！！高中化学重要有机实验合集,化学超人,1766,30214,416601949,BV1oS4y1b7nN,https://www.bilibili.com/video/BV1oS4y1b7nN,https://space.bilibili.com/416601949,化学超人,195,567452,613660,15590249,24743
【逆袭了】0基础学街舞，30岁学舞快一年，能跳成什么鬼样子？ ｜ 第4集,三坨土本土,3814,35925,164734993,BV1hY411F7Ec,https://www.bilibili.com/video/BV1hY411F7Ec,https://space.bilibili.com/164734993,三坨土本土,62,251738,765232,14257435,9355
【mini探店】二刷我的宝藏菜市场，百子湾菜篮子,梨涡少女-mini,9202,172558,175861153,BV1MZ4y1y7pK,https://www.bilibili.com/video/BV1MZ4y1y7pK,https://space.bilibili.com/175861153,梨涡少女-mini,17,1259696,5105972,182834920,0
蜗牛大哥对不起！,乡村教师日记,21318,303818,454143774,BV1Ka411e7mj,https://www.bilibili.com/video/BV1Ka411e7mj,https://space.bilibili.com/454143774,乡村教师日记,266,1197196,12760777,225232063,0
"为了让玩家乖乖听话,游戏究竟又耍了哪些花招？",四十六游君,23145,532197,1508510718,BV1uT4y1z7vj,https://www.bilibili.com/video/BV1uT4y1z7vj,https://space.bilibili.com/1508510718,四十六游君,27,127179,780805,27043481,0
考研英语|3个超实用完形填空技巧分享|100%有用！看完你可能会多得10分,空气里藏着什么,1184,10834,301105804,BV1wZ4y1h7N3,https://www.bilibili.com/video/BV1wZ4y1h7N3,https://space.bilibili.com/301105804,空气里藏着什么,133,129237,342913,7150651,0
三家曹氏特辣测评！辣度天差地别？｜圆圈圈vlog,吃货圆圈圈,7732,161356,483818625,BV1Hu411672f,https://www.bilibili.com/video/BV1Hu411672f,https://space.bilibili.com/483818625,吃货圆圈圈,53,299951,1981899,36409886,0
夏天吃黄瓜馅饺子，跟老厨学饺子面比例，调素馅的秘诀，清香解馋,老东北美食,1578,11423,514273130,BV1qS4y1z7PF,https://www.bilibili.com/video/BV1qS4y1z7PF,https://space.bilibili.com/514273130,老东北美食,36,305087,3174540,38490831,0
【骑行】英国小伙挑战骑行成都百公里环城绿道 骑行一圈你花了多长时间？,Chengdu_Plus,4438,99325,455497578,BV1cv4y1K7BT,https://www.bilibili.com/video/BV1cv4y1K7BT,https://space.bilibili.com/455497578,Chengdu_Plus,43,9390,41882,1379313,86
【にじさんじ|彩虹社COS】Role Playing Game/ロールプレイングゲーム -和你一起熬夜RPG！！！！-,佐米X佑子,2754,16876,35745029,BV1aF411L7PQ,https://www.bilibili.com/video/BV1aF411L7PQ,https://space.bilibili.com/35745029,佐米X佑子,150,24102,116711,1356368,0
卧槽……从来没想过她居然也可以演贝微微！,刘昔昔昔,106620,1888529,51196625,BV1Uu411672e,https://www.bilibili.com/video/BV1Uu411672e,https://space.bilibili.com/51196625,刘昔昔昔,313,40335,7019916,140158670,0
丹麦旗袍小仙女惊现德国狂扫中餐!老公:中国菜世界上最好吃的!,北欧冷冰冰,12128,166844,472178454,BV1xB4y1m71z,https://www.bilibili.com/video/BV1xB4y1m71z,https://space.bilibili.com/472178454,北欧冷冰冰,95,124923,738540,18960850,0
1颗牛腰2颗猪腰做“生爆双腰”，脆嫩爽口，味道一流，不要太补,补王张小厨,4339,42077,440986887,BV1HB4y1y75h,https://www.bilibili.com/video/BV1HB4y1y75h,https://space.bilibili.com/440986887,补王张小厨,30,136389,1611917,21125963,27450
单身者和已婚已育者之间的不平等友谊,internet-boy,4356,66220,415403269,BV1er4y1b7Lq,https://www.bilibili.com/video/BV1er4y1b7Lq,https://space.bilibili.com/415403269,internet-boy,0,949857,43358882,689573350,10736
天下第一庄团建。搞得好像开了个健身房一样😂  工作好好工作，还要记得保养好自己的身体嗷！祝你们7月海滩团建都能拥有自己满意的身材！,王者荣耀浩克,475,6436,29755025,BV14S4y1b7f5,https://www.bilibili.com/video/BV14S4y1b7f5,https://space.bilibili.com/29755025,王者荣耀浩克,35,232446,1522971,51281913,0
最低2.6元国货之光！白象12味方便面（无广）,Az面包餐桌,2989,35095,31025716,BV1WL4y1c7yA,https://www.bilibili.com/video/BV1WL4y1c7yA,https://space.bilibili.com/31025716,Az面包餐桌,11,359612,776833,20194967,0
教育部最新回应：取消初中后的普职分流是误读！——那更应该看看德国的职业教育了。,宋翔宇和江户川雨,3616,43488,169229040,BV1BT4y1r7RF,https://www.bilibili.com/video/BV1BT4y1r7RF,https://space.bilibili.com/169229040,宋翔宇和江户川雨,51,213099,2768241,35958901,62282
号外号外！陈逸泽一顿吃三盆饭！,陈逸泽泽,12940,169503,395890600,BV1gF411T7vE,https://www.bilibili.com/video/BV1gF411T7vE,https://space.bilibili.com/395890600,陈逸泽泽,9,137531,1552260,18573022,0
《coffee》吉他弹唱（ cover：beabadoobee,林芷伊kiwi,653,14773,16993069,BV1Pv4y1T7YB,https://www.bilibili.com/video/BV1Pv4y1T7YB,https://space.bilibili.com/16993069,林芷伊kiwi,8,15162,13880,348392,0
给俄罗斯丈母娘种土豆 老丈人竟会如此搞笑！,贝加尔阿楠,15504,162829,542507083,BV1Sr4y1471s,https://www.bilibili.com/video/BV1Sr4y1471s,https://space.bilibili.com/542507083,贝加尔阿楠,37,393752,4251616,72965135,0
【一日vlog】封校也能吃到火锅和锅包肉？饭后来个老奶油蛋糕和冰激凌！快乐的一天,努力生活的阿芳,6050,126764,21168558,BV1u34y1Y79a,https://www.bilibili.com/video/BV1u34y1Y79a,https://space.bilibili.com/21168558,努力生活的阿芳,245,210004,1104715,23800488,0
【短的测评】华强北往事：我怀揣着她的LG Wing特立独行,短的测评,31699,510325,691784652,BV1PY4y1r7FV,https://www.bilibili.com/video/BV1PY4y1r7FV,https://space.bilibili.com/691784652,短的测评,14,33843,90787,1514875,0
【mini探店】老字号小馆子，简简单单的清真家常菜,梨涡少女-mini,8120,139464,175861153,BV1eF411u7x7,https://www.bilibili.com/video/BV1eF411u7x7,https://space.bilibili.com/175861153,梨涡少女-mini,17,1259696,5105972,182834920,0
一个反复横跳的上单选手【在下TheShy01】,Theshy,115916,1428764,1923246745,BV1c34y1a7nP,https://www.bilibili.com/video/BV1c34y1a7nP,https://space.bilibili.com/1923246745,Theshy,9,724473,587071,5733967,0
不要随便给人介绍对象！你连基金都看不准，更别说是人了！,vivi可爱多,53225,531878,16206007,BV1r54y1Z7VM,https://www.bilibili.com/video/BV1r54y1Z7VM,https://space.bilibili.com/16206007,vivi可爱多,136,2210962,17108427,177383256,0
实验大题零基础逆袭课程，结晶重结晶，全网最细，没有之一,化学教员张子涵,1506,17159,407270850,BV1ZS4y1b7bG,https://www.bilibili.com/video/BV1ZS4y1b7bG,https://space.bilibili.com/407270850,化学教员张子涵,5,36357,51958,669370,0
李信光信三连改！反复横跳！小乔大招延长1秒！项羽调整换方案！,包子入侵SSR,23047,567755,12799703,BV1rU4y1U7KJ,https://www.bilibili.com/video/BV1rU4y1U7KJ,https://space.bilibili.com/12799703,包子入侵SSR,73,887067,25454796,714220840,303543
高考发挥失常，只能复读了吗？去香港留学还有这条路可走！,留学呱呱,892,21217,1628733535,BV1zT4y1B7ox,https://www.bilibili.com/video/BV1zT4y1B7ox,https://space.bilibili.com/1628733535,留学呱呱,13,1837,11162,255155,337
蒲牢·华钟 全新特效涂装「赤锦洄梦」登场,战双帕弥什,26114,216442,382651856,BV1XU4y117TN,https://www.bilibili.com/video/BV1XU4y117TN,https://space.bilibili.com/382651856,战双帕弥什,11,1960565,13812795,101538360,5290759
大数据推送的包撰包子，包赚啊｜真探来了,真探来了,10703,236291,1536568491,BV1jP4y1F7YJ,https://www.bilibili.com/video/BV1jP4y1F7YJ,https://space.bilibili.com/1536568491,真探来了,8,893522,5226055,159609760,0
伏黑甚尔姿势挑战,internet-boy,6982,91241,415403269,BV1Ku41167AN,https://www.bilibili.com/video/BV1Ku41167AN,https://space.bilibili.com/415403269,internet-boy,0,949858,43358893,689573350,10736
名场面😱连嘴炮康纳见到Python都直呼「好家伙」❗️,鱼C-小甲鱼,319,5899,314076440,BV1BL4y1c7rc,https://www.bilibili.com/video/BV1BL4y1c7rc,https://space.bilibili.com/314076440,鱼C-小甲鱼,8,829702,1091881,31264899,443304
10年后，龙女想起这一波还是吃不下饭,熙狗Game,38416,538225,50366363,BV1a541117Rt,https://www.bilibili.com/video/BV1a541117Rt,https://space.bilibili.com/50366363,熙狗Game,50,930252,15298019,230779248,0
【Java后端全视频解析】2022年吃透这份视频，出门吊打BATJ面试官！你也不想错过这么全的视频教程吧？,关注我学Java,2014,31514,1296593058,BV1nB4y127EK,https://www.bilibili.com/video/BV1nB4y127EK,https://space.bilibili.com/1296593058,关注我学Java,1,1759,9364,185846,1481
德木PDU插排拆解，看看正规军和野路子产品有啥区别,硬核拆解,7862,155748,427494870,BV1DA4y1f7a8,https://www.bilibili.com/video/BV1DA4y1f7a8,https://space.bilibili.com/427494870,硬核拆解,215,1243313,4451828,106377201,164003
骑行阿里中线，扎布耶茶卡湖边发现一个废弃村委会，门窗完好还有床,徐云流浪中国,80562,1188690,697166795,BV1PF411M7k6,https://www.bilibili.com/video/BV1PF411M7k6,https://space.bilibili.com/697166795,徐云流浪中国,17,681859,4223469,64429382,0
辐射4动漫整合，190G内容，涵盖实验室，任务，怪物，枪械,影月苍鹭,1160,15725,136690,BV1Qt4y1W7J7,https://www.bilibili.com/video/BV1Qt4y1W7J7,https://space.bilibili.com/136690,影月苍鹭,99,6433,77592,2721728,22660
【每周一槽】山中井阵全技能爆料！爹妈绝活都在行？！,火影忍者手游情报君,10267,203102,441897078,BV1ZU4y117iR,https://www.bilibili.com/video/BV1ZU4y117iR,https://space.bilibili.com/441897078,火影忍者手游情报君,68,860510,5251073,123233741,106852
【糟熘鱼片】昔日致美四做鱼·今时家中烹美味,有滋有魏,1735,27573,1612259811,BV1kY4y1z7FQ,https://www.bilibili.com/video/BV1kY4y1z7FQ,https://space.bilibili.com/1612259811,有滋有魏,9,85742,202382,4963275,0
【战双帕弥什】练习2,-Tzi-,14468,58892,392069837,BV1Wu411r7pB,https://www.bilibili.com/video/BV1Wu411r7pB,https://space.bilibili.com/392069837,-Tzi-,198,7948,58147,771806,0
"女子在超市神秘消失，过程诡异至极,因为嫌犯掌握一门江湖绝技！",我是大佬K,15408,250682,297670584,BV1kL4y1c7sp,https://www.bilibili.com/video/BV1kL4y1c7sp,https://space.bilibili.com/297670584,我是大佬K,50,596825,2558610,50004158,16887
孟加拉国三轮车兄弟老家，他家比想象中还穷，亲戚都来见中国客人,大头小头去旅行,2990,55917,350605014,BV1AP4y1F76e,https://www.bilibili.com/video/BV1AP4y1F76e,https://space.bilibili.com/350605014,大头小头去旅行,9,133122,1069597,39974124,0
细思极恐的名画｜露肩被网暴 反抗就死亡｜为何“审美自由”会加速外貌内卷？,三口草莓,55825,656711,23244398,BV1uv4y1K7WZ,https://www.bilibili.com/video/BV1uv4y1K7WZ,https://space.bilibili.com/23244398,三口草莓,430,606436,1894433,23646561,0
【徐静雨】勇士淘汰灰熊，水花兄弟彰显巨星本色，西决之王重返西决！,雨说体育徐静雨,18563,579648,306936843,BV1QY4y1r7ub,https://www.bilibili.com/video/BV1QY4y1r7ub,https://space.bilibili.com/306936843,雨说体育徐静雨,21,720736,5911937,286381472,202450
大橘猫emo了，小主人回来后一动不动陪玩,萌小希的喵和汪,7344,81170,625662374,BV1p5411X7bY,https://www.bilibili.com/video/BV1p5411X7bY,https://space.bilibili.com/625662374,萌小希的喵和汪,16,363004,3800528,58042437,0
【Shoto/Shu】紫色系的「Deep Coma(深昏睡)」伪合唱,SHOUNIJIEN,12026,114045,39150770,BV1AY4y1C7r6,https://www.bilibili.com/video/BV1AY4y1C7r6,https://space.bilibili.com/39150770,SHOUNIJIEN,39,101,16995,182765,0
幸福的人一生被童年治愈，不幸的人一生都在治愈童年,花飞花生,140711,2551092,2101309593,BV163411P76Q,https://www.bilibili.com/video/BV163411P76Q,https://space.bilibili.com/2101309593,花飞花生,7,2919,1997552,33951479,0
【知更鸟快讯】《生化危机》二次联动&《进击的巨人》联动官宣！铠之巨人——鬼武士！,早安知更鸟,1444,52350,11615069,BV16U4y1m71j,https://www.bilibili.com/video/BV16U4y1m71j,https://space.bilibili.com/11615069,早安知更鸟,197,22201,184715,4148692,1301
“去享受孤独吧 cheems”,额额林,33217,400164,328854338,BV1uA4y1Q7mN,https://www.bilibili.com/video/BV1uA4y1Q7mN,https://space.bilibili.com/328854338,额额林,33,4831,64386,753633,405
与世隔绝的绝美海岛！桃花源记竟然真实存在｜梦幻日落与星辰大海,一期一会_treasure,4731,51750,96012146,BV1NL4y1F7yp,https://www.bilibili.com/video/BV1NL4y1F7yp,https://space.bilibili.com/96012146,一期一会_treasure,45,270134,587940,11256826,0
两个幽灵接吻了,快乐源泉bot,161670,2389132,3107068,BV1AA4y1S72B,https://www.bilibili.com/video/BV1AA4y1S72B,https://space.bilibili.com/3107068,快乐源泉bot,9,711250,39747972,743155650,2229
有谁会拒绝在看小狗的时候听一首稻香呢？,龙馍馍,46508,558408,11164088,BV1du41167A7,https://www.bilibili.com/video/BV1du41167A7,https://space.bilibili.com/11164088,龙馍馍,450,1364278,32391730,658227334,61824
😓本来是想解决一个小「bug」，怎么，怎么……,鱼C-小甲鱼,545,9864,314076440,BV1Ma411J7Vs,https://www.bilibili.com/video/BV1Ma411J7Vs,https://space.bilibili.com/314076440,鱼C-小甲鱼,8,829702,1091881,31264899,443304
请收下我这首全糖的歌《约定》,歌唱演员王园园,2497,15497,36808260,BV1mY411F7e1,https://www.bilibili.com/video/BV1mY411F7e1,https://space.bilibili.com/36808260,歌唱演员王园园,86,201917,1171679,15034459,0
一家3口出发环游中国，给孩子一个不一样的童年！,撕皮儿裴根一家,1447,27391,1862157769,BV14Z4y1h7Ax,https://www.bilibili.com/video/BV14Z4y1h7Ax,https://space.bilibili.com/1862157769,撕皮儿裴根一家,4,5407,16486,246200,0
万年不变，夏天最爱的凉面！,-肥猪猪的日常,8945,158497,1716892617,BV1M3411N7Gg,https://www.bilibili.com/video/BV1M3411N7Gg,https://space.bilibili.com/1716892617,-肥猪猪的日常,6,769825,5388758,162127503,0
路边的悬崖上发现一个洞屋，好奇谁会住这里？直到我看到村里其他人的房子！,环华十年,1670,18020,165360675,BV12Y4y1b7kQ,https://www.bilibili.com/video/BV12Y4y1b7kQ,https://space.bilibili.com/165360675,环华十年,124,285008,2030229,42545884,0
蟹堡王新品：派大星软糖,奇妙幻想派,14759,144868,702250475,BV1F34y1a7W6,https://www.bilibili.com/video/BV1F34y1a7W6,https://space.bilibili.com/702250475,奇妙幻想派,5,201623,1371665,15783337,0
主播炸了超神篇539：小超梦天神剑魔1V4    洞主斯维因1V2冷静反杀,聚印象视频,13170,295875,32365949,BV1f5411Q7nm,https://www.bilibili.com/video/BV1f5411Q7nm,https://space.bilibili.com/32365949,聚印象视频,78,1572958,18580334,777887089,1432670
独自骑行超过一万里，对我世界观产生的影响,北斗导航Compass,5568,90303,22179951,BV1Nu411r7eW,https://www.bilibili.com/video/BV1Nu411r7eW,https://space.bilibili.com/22179951,北斗导航Compass,139,333031,2000867,36697812,27962
第三个躲过去的都是高手！！！！,无事故不交通哦,43970,941623,624941067,BV17B4y127KH,https://www.bilibili.com/video/BV17B4y127KH,https://space.bilibili.com/624941067,无事故不交通哦,11,54208,806098,13191459,0
体验服5.20更新峡谷洗牌：无尽陨落、电刀重做、墨子削弱！,梅德没姐夫,7812,295995,12224301,BV1cv4y1P7NK,https://www.bilibili.com/video/BV1cv4y1P7NK,https://space.bilibili.com/12224301,梅德没姐夫,58,48586,826157,38295728,1097076
好剧不出门！烂剧传千里！终于有部剧拍穷人了！《欢迎光临》,噬元兽影视,33523,682586,408672114,BV1eg411d7oG,https://www.bilibili.com/video/BV1eg411d7oG,https://space.bilibili.com/408672114,噬元兽影视,62,328378,3827757,83912608,0
女汉纸vs气质美女的朋友圈有啥区别，这波操作我输得彻彻底底,LORIII阿姨,49653,509233,23995656,BV1Gr4y1871L,https://www.bilibili.com/video/BV1Gr4y1871L,https://space.bilibili.com/23995656,LORIII阿姨,49,890946,4814600,59692566,0
